"ID","SalePrice"
1626,160680.40918309
1627,197184.326595111
1628,279965.151081841
1629,199579.618083421
1630,313863.932967152
1631,218343.322378852
1632,234987.949027529
1633,189195.408139323
1634,183336.204407646
1635,176257.999875064
1636,157069.896703584
1637,203111.230111791
1638,228524.852980616
1639,194749.089078354
1640,274367.702078063
1641,183347.97334391
1642,220159.437075986
1643,239787.404028974
1644,247581.472680557
1645,193654.795779743
1646,156397.373587414
1647,164681.140093053
1648,128267.210782357
1649,135732.297532041
1650,104013.187432343
1651,113897.564844479
1652,102208.241196409
1653,107650.910292266
1654,139942.853401588
1655,128993.354472329
1656,133886.200528437
1657,141513.615768807
1658,137884.835403224
1659,118504.484001177
1660,147513.365642088
1661,382742.344116022
1662,348558.582700018
1663,314369.662054512
1664,428829.663403682
1665,289215.717362049
1666,287589.150595276
1667,319767.375817227
1668,285001.475033445
1669,275190.03696604
1670,300668.618953073
1671,241548.875585852
1672,340666.850105863
1673,292370.666678297
1674,242768.489997959
1675,186263.358067566
1676,182278.034705182
1677,216137.841219869
1678,398984.776183472
1679,302569.605279488
1680,292323.987235212
1681,251340.375517441
1682,269249.871463217
1683,186565.76013125
1684,210768.608967004
1685,189282.444923203
1686,172282.379698064
1687,196857.565949157
1688,213819.324141957
1689,219298.247642366
1690,201587.881267583
1691,193196.333337709
1692,258131.264985257
1693,186246.609708746
1694,182632.866064786
1695,187226.944077937
1696,267144.570206808
1697,198144.370954404
1698,318764.883431102
1699,280079.872009486
1700,238448.941574276
1701,277092.84256429
1702,250788.157368535
1703,253083.968688268
1704,249692.163689509
1705,229492.615846149
1706,363284.254098975
1707,195693.431737294
1708,201063.077548688
1709,273574.05676403
1710,227148.527273869
1711,258478.407750514
1712,251024.574752648
1713,232012.158475141
1714,207587.609715423
1715,202957.276596706
1716,194527.881082491
1717,175720.248929041
1718,143981.489767583
1719,225542.091815401
1720,230090.775042197
1721,186450.940141905
1722,139602.387876715
1723,150961.673701376
1724,202492.808818062
1725,233689.231819023
1726,196994.835676754
1727,161808.546661751
1728,196020.878909467
1729,174887.754561336
1730,170463.684490183
1731,114041.928075344
1732,113228.982331721
1733,110589.585959495
1734,119491.244076773
1735,125588.246191612
1736,110677.287839718
1737,327614.615507938
1738,260743.426567095
1739,247993.201712921
1740,191680.887960727
1741,171402.921216279
1742,158463.25330023
1743,168009.302481484
1744,298069.80005243
1745,218432.385765749
1746,238626.644998505
1747,242660.253020644
1748,232905.07596594
1749,143970.415985877
1750,138442.486413257
1751,283041.370351563
1752,112359.64660966
1753,148576.017862708
1754,214797.069481886
1755,161832.599190798
1756,114507.255249982
1757,116508.52192677
1758,123263.562936724
1759,160327.1240781
1760,152637.163638522
1761,145922.469097432
1762,168924.420617549
1763,175103.158827359
1764,113473.838293911
1765,171283.67213818
1766,180312.424636536
1767,232401.375835377
1768,133342.663876729
1769,184240.184754151
1770,145068.910379639
1771,119256.762198712
1772,133324.958486745
1773,120364.626586799
1774,143882.728478115
1775,135969.679292339
1776,128719.811647182
1777,98979.5473628041
1778,131743.72642209
1779,106147.10229853
1780,188656.232227239
1781,127077.62856632
1782,81150.273318978
1783,135541.411363808
1784,100314.441396827
1785,122643.996243506
1786,137983.245353744
1787,163287.978670968
1788,54823.936619048
1789,103568.725525159
1790,65970.760568812
1791,181150.752543794
1792,169669.630381901
1793,131644.89093076
1794,149269.000596729
1795,137582.038252401
1796,136438.844844319
1797,131367.694399376
1798,117111.081856906
1799,100975.587177406
1800,115648.649184104
1801,128419.476902232
1802,158201.328978004
1803,153383.879726266
1804,133695.732602369
1805,134521.908829278
1806,138273.024512284
1807,135921.739479836
1808,124932.554180256
1809,121708.004116187
1810,137900.08848001
1811,103008.745806774
1812,104985.003980113
1813,123739.397535063
1814,85734.7648793325
1815,48308.0261554216
1816,102483.702799984
1817,95489.0747359638
1818,149080.623397814
1819,119682.75187459
1820,59931.2811201618
1821,125699.036771765
1822,136252.15161454
1823,55737.4427011266
1824,133312.482778279
1825,137225.085146385
1826,96559.5724578981
1827,101296.394198335
1828,134375.071156652
1829,106726.690305507
1830,141761.159604336
1831,175103.656839265
1832,84399.6295282129
1833,131813.374686517
1834,127753.00698277
1835,112265.096842061
1836,135821.162814866
1837,83137.0868179364
1838,135800.718724673
1839,94399.3733670077
1840,128876.518049844
1841,134987.915286477
1842,90382.7259367927
1843,134137.285566433
1844,132881.80996497
1845,159886.088629155
1846,156822.666121776
1847,175251.576454541
1848,44234.7292424411
1849,113235.324925186
1850,118326.762460879
1851,171779.982853059
1852,123875.472578943
1853,116629.562562302
1854,185872.243389324
1855,182560.776422885
1856,226665.943587585
1857,125958.277288923
1858,130534.521531205
1859,113981.268082528
1860,147653.959437645
1861,113177.395719933
1862,273119.916601188
1863,258677.54424648
1864,258840.562907691
1865,304129.965941698
1866,284688.819240381
1867,235891.035976418
1868,278728.179397287
1869,199676.649649753
1870,220640.225033419
1871,242633.985404322
1872,191958.034043288
1873,234083.90208291
1874,154957.675793374
1875,206363.837537377
1876,202632.705789356
1877,204606.118904852
1878,221943.821020581
1879,125679.222452144
1880,128191.321788882
1881,221474.061465414
1882,276464.499518482
1883,208173.150288756
1884,230150.044111157
1885,254999.255372953
1886,266945.599052979
1887,208919.938721887
1888,255034.598643027
1889,190668.144342628
1890,118410.063690966
1891,138033.417306784
1892,90565.995308577
1893,127750.934303751
1894,122058.440515555
1895,155754.524494306
1896,136359.513605488
1897,109678.676279974
1898,127936.638383328
1899,140535.488787201
1900,155621.370997351
1901,163260.930165483
1902,146243.087053812
1903,202653.355271422
1904,132269.709015777
1905,184303.195961032
1906,159397.643933496
1907,198255.117333655
1908,122569.516536094
1909,128365.153827912
1910,131838.536111713
1911,219540.301906774
1912,314738.255634355
1913,131700.098992917
1914,72851.485625448
1915,226922.869547167
1916,62763.6532150402
1917,268371.464098906
1918,151823.071832233
1919,197998.357871197
1920,170733.953709428
1921,318079.33618448
1922,271656.533942678
1923,246918.652815754
1924,211855.576876416
1925,231930.754302097
1926,322887.000053393
1927,139982.288740239
1928,154327.365038383
1929,129123.622091444
1930,148895.348426189
1931,135717.550327611
1932,147265.552906372
1933,166470.780063966
1934,187525.790278616
1935,176949.807119418
1936,187940.204747501
1937,204398.315441838
1938,163087.98795606
1939,238350.668884169
1940,193262.196670484
1941,193376.338187162
1942,190261.654752402
1943,193848.885755111
1944,291891.583843663
1945,317856.153072476
1946,155476.607316313
1947,279746.991449212
1948,189613.808142871
1949,248755.698730123
1950,192000.166636869
1951,246360.278788707
1952,218547.053857852
1953,155702.499679736
1954,227508.464610749
1955,141234.883990033
1956,315816.619688509
1957,170932.081794852
1958,285937.228468867
1959,149784.545311707
1960,115091.502975483
1961,106047.74598743
1962,104226.282243991
1963,114768.985478341
1964,103512.586829288
1965,132310.739831303
1966,132123.589325885
1967,245808.097628129
1968,309925.122995837
1969,324089.188313531
1970,351490.893525103
1971,397665.580205988
1972,329173.409644183
1973,261874.51666288
1974,282309.242058875
1975,437448.236421411
1976,253445.431091272
1977,309592.294516641
1978,323767.150104781
1979,296678.967580726
1980,214768.330504807
1981,290140.041962955
1982,212881.684556755
1983,212881.684556755
1984,176361.062879877
1985,203472.335194226
1986,202035.767736723
1987,178973.503053736
1988,187277.854433137
1989,217417.133131974
1990,227176.711322691
1991,217853.810230284
1992,227416.635956547
1993,195992.965161621
1994,255426.362122437
1995,207225.003481501
1996,264858.441160891
1997,295903.616110259
1998,283604.825867672
1999,248472.587846351
2000,319747.195092012
2001,239482.829307346
2002,223301.132712933
2003,264129.530626113
2004,261538.641095674
2005,228169.49913923
2006,215756.107987709
2007,253364.101507206
2008,188690.950015974
2009,198593.520877129
2010,221261.936928471
2011,156999.207440541
2012,178554.014382792
2013,178152.749329274
2014,185511.667768644
2015,216823.966676017
2016,186976.564981245
2017,201080.643126346
2018,118924.221528739
2019,130177.830775864
2020,108733.215216977
2021,99341.6232959718
2022,188468.868804478
2023,141550.622534003
2024,254370.327077072
2025,326420.377778668
2026,171474.10903989
2027,145240.916747687
2028,172249.947740718
2029,146119.418443308
2030,247705.943719685
2031,229397.715043981
2032,228992.243785862
2033,235049.128906938
2034,155342.618289555
2035,224914.571875585
2036,188323.923628723
2037,189505.705505861
2038,316549.301381035
2039,224387.63462208
2040,305552.182138176
2041,285892.635577663
2042,222177.84957561
2043,169472.868744415
2044,180105.755992524
2045,216058.137867481
2046,154458.702843329
2047,143544.081079096
2048,127890.813215903
2049,138876.82126964
2050,189163.48065787
2051,97433.4043875008
2052,123784.392520473
2053,142914.042766871
2054,91243.6634196172
2055,147281.452769171
2056,148220.103950477
2057,113364.946003372
2058,209842.34350842
2059,126368.084394306
2060,168356.773296657
2061,185143.501134692
2062,119243.921201423
2063,116779.167557882
2064,124249.90153206
2065,114748.912337001
2066,182043.112002761
2067,108384.661817984
2068,142918.788057705
2069,87053.7818715294
2070,118653.312948641
2071,86184.5654995845
2072,126797.175447029
2073,133663.187308539
2074,186072.588404314
2075,142547.993377935
2076,117534.570330714
2077,130799.050891414
2078,111453.580156725
2079,144841.003469924
2080,128922.82281241
2081,121412.584643542
2082,123207.445357038
2083,138572.061939052
2084,110455.85520473
2085,119362.476099909
2086,152633.826994276
2087,139002.738765557
2088,100304.861281242
2089,75417.9105585596
2090,124196.055358682
2091,105981.367053711
2092,130881.386833211
2093,132153.36349592
2094,111308.521183684
2095,156325.403912041
2096,88746.5344294651
2097,95128.557426138
2098,145519.352737351
2099,54006.8686030998
2100,79630.5819977202
2101,111048.019354419
2102,150133.547488838
2103,102399.333748046
2104,138742.472532836
2105,124349.372544871
2106,65971.878560636
2107,174896.273150491
2108,123127.618228495
2109,113885.698268273
2110,122193.956586105
2111,177275.152943412
2112,130687.865546687
2113,116085.573410481
2114,127808.297220315
2115,160641.396307786
2116,111831.45688713
2117,148205.061600525
2118,132857.993245271
2119,112004.526493362
2120,109227.027056263
2121,107564.047430301
2122,83568.0767886876
2123,161722.756074026
2124,120484.070647037
2125,122249.277242165
2126,155403.812333585
2127,135625.751265719
2128,100448.768336162
2129,148067.118663022
2130,157622.848632442
2131,121422.380808968
2132,122395.963665991
2133,122879.798591342
2134,104237.898940707
2135,79560.2809376004
2136,116442.076485278
2137,135026.617655269
2138,152759.48297472
2139,138762.816615555
2140,165202.014717688
2141,121460.937037321
2142,134703.409196505
2143,99674.0959384391
2144,135250.78704932
2145,186246.988014064
2146,148009.493214543
2147,137260.383668165
2148,138593.131789184
2149,229966.712049698
2150,130934.732083718
2151,166535.660225844
2152,161941.32463328
2153,103501.119697738
2154,159433.236293305
2155,258052.883407614
2156,216925.474527014
2157,246376.960901175
2158,237570.293272097
2159,204373.760758654
2160,246786.501295984
2161,356029.450202007
2162,302940.749619099
2163,233281.61554482
2164,197324.93851698
2165,151762.355934585
2166,200753.748824953
2167,200637.007489225
2168,202614.541227547
2169,228628.823751814
2170,150475.427027392
2171,135412.035690844
2172,183194.365605495
2173,247962.802255539
2174,286747.072794786
2175,270369.661121507
2176,250901.458511235
2177,250688.468459225
2178,137204.955047074
2179,210757.622576742
2180,198171.77739274
2181,225904.514647712
2182,194928.107738944
2183,129481.481407984
2184,130482.841953403
2185,144372.869416218
2186,156445.758495471
2187,168797.775723419
2188,245198.637952599
2189,81507.6288407195
2190,81594.7329348287
2191,83369.93632013
2192,118106.51472215
2193,96020.8750795898
2194,101849.992752204
2195,111283.399053824
2196,101871.010902045
2197,170807.6109984
2198,177446.252016413
2199,147143.865186451
2200,135336.11863269
2201,196901.320891265
2202,118829.142080825
2203,156036.461523104
2204,119098.381486607
2205,138733.455530226
2206,194543.276399729
2207,260177.592659111
2208,194482.448377889
2209,123793.421779239
2210,116760.706209446
2211,130253.59383718
2212,106264.421106628
2213,151564.86219872
2214,104464.205296419
2215,149230.618498371
2216,60677.7361090363
2217,95665.0993355451
2218,88398.2650768829
2219,86578.8593313318
2220,227193.306153865
2221,215411.168314449
2222,258218.805193836
2223,231534.42559802
2224,123722.487523993
2225,165520.696169784
2226,191401.826036969
2227,231538.092684769
2228,257946.79755621
2229,162430.736840577
2230,215751.843392392
2231,192709.186590249
2232,180715.017281039
2233,233076.811649785
2234,191054.904899289
2235,254679.20062846
2236,270858.897314341
2237,188554.92571615
2238,138336.74971208
2239,149152.055644049
2240,130415.671982034
2241,117007.083375438
2242,135646.999639259
2243,100670.141582794
2244,96991.8991508633
2245,147836.342983135
2246,120866.774433024
2247,126339.163499467
2248,114119.295284149
2249,127496.162624223
2250,118571.081726877
2251,179998.864349073
2252,168088.504264421
2253,191539.462904368
2254,197037.386604745
2255,186004.711345555
2256,210277.117762417
2257,167750.316084454
2258,185111.065318252
2259,156459.695318943
2260,177774.461884516
2261,196475.31386551
2262,300379.027103913
2263,423844.459577387
2264,174278.353488047
2265,263474.045038012
2266,328869.309739313
2267,363183.96698315
2268,155837.844360818
2269,219552.543130807
2270,210909.527302105
2271,206050.042794635
2272,163432.087303233
2273,177135.431391415
2274,161480.550187861
2275,183888.30324268
2276,181070.948702364
2277,150034.332472388
2278,114792.486181794
2279,127811.675027798
2280,169422.839124358
2281,186150.158042036
2282,116488.113285025
2283,112576.560278368
2284,143180.946783698
2285,115813.836888011
2286,295022.708910947
2287,253424.110411979
2288,310718.538975491
2289,362428.755335542
2290,304975.574261972
2291,396999.493416741
2292,370777.203810617
2293,351040.020470743
2294,395685.222320998
2295,297430.484781676
2296,286895.257413814
2297,297875.01095531
2298,317868.582629684
2299,307954.186641389
2300,267287.126572174
2301,217572.623437855
2302,241799.015880796
2303,248232.143126296
2304,175059.664396321
2305,175071.820744227
2306,184065.110481955
2307,225777.682022759
2308,265614.119692552
2309,211442.281343856
2310,184707.478934699
2311,201291.551370002
2312,196848.430151515
2313,208795.858768047
2314,191360.953796478
2315,203015.218823134
2316,183957.510540787
2317,183936.52280063
2318,195370.131398831
2319,191229.025888743
2320,217694.645854559
2321,180570.615339638
2322,196168.004115899
2323,201204.157947445
2324,221592.829051071
2325,203858.895487966
2326,217944.86528445
2327,228943.723347266
2328,196596.230889809
2329,199912.335612167
2330,305981.089680212
2331,343983.143074943
2332,292785.612865952
2333,254096.429009504
2334,269982.367801398
2335,275919.204089724
2336,207309.464954806
2337,248896.277544977
2338,237947.694816393
2339,360780.835619529
2340,214699.68657852
2341,226546.882390738
2342,212481.890814674
2343,235922.936952476
2344,241643.077078486
2345,207687.934099497
2346,190419.967617003
2347,242186.294925845
2348,175085.712598168
2349,271297.418653046
2350,249293.858193888
2351,267061.877611788
2352,242656.331102426
2353,141427.365106883
2354,157236.876895831
2355,149594.055428992
2356,195707.645797926
2357,201065.549979911
2358,168448.900698612
2359,113572.06165737
2360,131779.713849998
2361,286981.622736337
2362,130428.245437011
2363,170703.623463125
2364,209119.843502
2365,175425.583933121
2366,206505.2896492
2367,181482.176508284
2368,215786.146790049
2369,149362.694086363
2370,148666.836008305
2371,186496.224004538
2372,278543.22906536
2373,300013.96552932
2374,247112.675207525
2375,266140.325883003
2376,319573.601107937
2377,151007.695345607
2378,200809.221921017
2379,145560.535422976
2380,153888.167886374
2381,226897.311104633
2382,231604.756826603
2383,254800.861695493
2384,161176.649312593
2385,128709.908643835
2386,127093.295537205
2387,101175.939182806
2388,120267.26670666
2389,141855.116321968
2390,131839.99107862
2391,116388.575659276
2392,167597.95025313
2393,130281.991234683
2394,203578.401129181
2395,153435.150113222
2396,214437.548001926
2397,127798.197456183
2398,57006.5661035967
2399,59519.9336953817
2400,118371.706589489
2401,137089.553530007
2402,139257.457597137
2403,149965.385689053
2404,150739.227468202
2405,133178.96216818
2406,115118.038643696
2407,140312.889033402
2408,123457.031206164
2409,183323.896180052
2410,110237.535851162
2411,151133.550162954
2412,121912.206058399
2413,148684.628741708
2414,131674.632240303
2415,128712.849811273
2416,131499.496161473
2417,123462.59429153
2418,110871.213183051
2419,112466.270072053
2420,144683.137545512
2421,115960.129134675
2422,106296.742477543
2423,170364.708225643
2424,189672.060619426
2425,126898.960943417
2426,124531.84105575
2427,191762.316069903
2428,118008.199122926
2429,129113.422371632
2430,104641.598919818
2431,126369.442641318
2432,133945.270795149
2433,123504.4766409
2434,138255.123252852
2435,92331.1458551733
2436,106880.290051634
2437,109427.700998416
2438,104882.225357909
2439,120536.914794236
2440,93688.3046804658
2441,92447.324838224
2442,138933.525843219
2443,126075.039728144
2444,85026.5689632499
2445,125947.382433904
2446,200323.03658716
2447,143055.491444073
2448,107733.237400661
2449,151083.976937174
2450,115322.181845276
2451,186989.588483622
2452,90527.4730743143
2453,125767.865135453
2454,121899.018528423
2455,132678.078083544
2456,121462.878010393
2457,133977.211636398
2458,108195.352864283
2459,134890.521557702
2460,126444.270783747
2461,135227.12332754
2462,116371.160580589
2463,171951.471693647
2464,135938.788910532
2465,105978.437978214
2466,139778.014366448
2467,82806.5374367421
2468,83554.0466983538
2469,192760.208329494
2470,246253.880235967
2471,159863.302490035
2472,109822.405022784
2473,86520.8891131494
2474,241725.029676148
2475,114105.948173847
2476,117486.579652381
2477,157640.487158798
2478,99360.6245792423
2479,146421.061901655
2480,113367.756899561
2481,122443.21557306
2482,107535.689164562
2483,115364.457563426
2484,124407.76552512
2485,143282.86406052
2486,159176.421220445
2487,186918.032020254
2488,147238.495749434
2489,143690.250810257
2490,89163.5313795289
2491,190446.779191437
2492,153090.471391073
2493,162034.818843821
2494,119018.196158875
2495,236042.536725358
2496,170634.628392115
2497,95749.9787041621
2498,84227.0096982623
2499,118936.548645439
2500,130688.723475751
2501,140229.713031038
2502,94584.4058585427
2503,210740.361172937
2504,225582.133199757
2505,249154.986626936
2506,277016.438243107
2507,252787.105683472
2508,217930.146163188
2509,233754.973057922
2510,185851.68312146
2511,222455.279204985
2512,229810.355650283
2513,301758.724490938
2514,140342.986983033
2515,176318.654154086
2516,146011.728122466
2517,153913.024283021
2518,235811.10206592
2519,224494.98395648
2520,207624.544404675
2521,227756.757815685
2522,115417.733328817
2523,124683.488105415
2524,140528.298873308
2525,122455.890901764
2526,115797.506600429
2527,118178.540094799
2528,110138.158981688
2529,116044.588973399
2530,240394.825960291
2531,230145.785053002
2532,212675.306648346
2533,238075.289340885
2534,293005.393615046
2535,260168.82248423
2536,252376.208372852
2537,194590.121179536
2538,189010.143627455
2539,178274.367395633
2540,203776.815946568
2541,167219.235263644
2542,125932.191289286
2543,115155.088147124
2544,136961.546078711
2545,145721.232073535
2546,144280.203785466
2547,145532.759399037
2548,152871.195936915
2549,692417.455926631
2550,140207.986170819
2551,126710.649282707
2552,73203.2209356323
2553,110102.917835961
2554,121898.615789788
2555,92845.7725403831
2556,94558.7286211868
2557,134351.333322275
2558,112217.62886976
2559,139251.764492356
2560,135950.641149446
2561,137938.880002136
2562,147868.089966965
2563,177013.389512093
2564,118376.98029232
2565,123514.141867868
2566,122343.375679166
2567,188916.161207836
2568,202971.736124406
2569,123430.753651421
2570,168833.255569996
2571,163019.470649906
2572,225610.413300954
2573,309311.13860776
2574,134647.96848221
2575,122428.43411618
2576,89578.4347064199
2577,66128.295212632
2578,107005.07807265
2579,108293.758391071
2580,126119.890739057
2581,243834.327968969
2582,179632.926395602
2583,174182.479063387
2584,236418.637760335
2585,196586.49263594
2586,144802.246100838
2587,150427.134892189
2588,203209.280133489
2589,249306.173852492
2590,216225.733399412
2591,244391.767819193
2592,193939.687700226
2593,205798.079801454
2594,280132.949180589
2595,180461.858473251
2596,257790.412916432
2597,339236.16865672
2598,146470.888719846
2599,149561.460057423
2600,81069.3388700137
2601,86413.9682038121
2602,85606.6993763233
2603,83130.5872837525
2604,137628.995348962
2605,186000.220124973
2606,219991.418655177
2607,175071.389425948
2608,108500.329277593
2609,138891.543059162
2610,146166.05125006
2611,134750.917948172
2612,126594.464666888
2613,149901.767659471
2614,150687.05811423
2615,157894.696411397
2616,219919.709963471
2617,212832.795084941
2618,186139.172608027
2619,196094.833723744
2620,200827.726174212
2621,266323.408393638
2622,288265.068860746
2623,291359.928475716
2624,172278.965083711
2625,166158.081537656
2626,358420.559505969
2627,422679.498053725
2628,324903.469224126
2629,388867.714887247
2630,357622.79959035
2631,277713.364261332
2632,354067.862414328
2633,164199.880392001
2634,201257.451547694
2635,165583.614010119
2636,255288.509841189
2637,196645.579124224
2638,148800.514448589
2639,93868.7504704318
2640,187892.204460221
2641,111740.134836489
2642,123924.553270308
2643,117320.560628849
2644,99872.0567101976
2645,108027.55762784
2646,137812.209665868
2647,150161.523799461
2648,138590.129603015
2649,134170.04573623
2650,335924.987416932
2651,265684.093908064
2652,220069.575804416
2653,335076.846507119
2654,311040.049984188
2655,302493.073293863
2656,296080.099390824
2657,282280.308051053
2658,290138.825001237
2659,307776.889606165
2660,307580.178711224
2661,275579.898523366
2662,254542.132625985
2663,287478.758225776
2664,266757.749883132
2665,187256.396394804
2666,200312.680405381
2667,183606.48916812
2668,286088.280467901
2669,201593.235125247
2670,181885.162782971
2671,187274.528322312
2672,192114.000856007
2673,159558.695894736
2674,215480.308203332
2675,205050.453169886
2676,250924.236698007
2677,260613.227193314
2678,271022.202555282
2679,330454.029734806
2680,292804.205688804
2681,404438.550796344
2682,279890.68439859
2683,314401.495821211
2684,276229.012218562
2685,270073.797339582
2686,231611.446228564
2687,209388.5040393
2688,347645.86022501
2689,191167.88736546
2690,145288.808279394
2691,204797.957633312
2692,154017.716361487
2693,210076.732040734
2694,202254.055332751
2695,197474.388408325
2696,200675.675999879
2697,165788.330077726
2698,155000.78315913
2699,161945.138970825
2700,109782.668402102
2701,137677.793789557
2702,146013.994793159
2703,112732.428349669
2704,114096.499217041
2705,123232.301658224
2706,127151.154532111
2707,103253.091624982
2708,123094.95209593
2709,282425.106943148
2710,332633.483025932
2711,172161.839947235
2712,155073.226028251
2713,159060.094689305
2714,155966.733793948
2715,215352.778502625
2716,222076.309538217
2717,155617.064081054
2718,181575.105933412
2719,121093.478728934
2720,157846.853012263
2721,153103.593545955
2722,117973.422533858
2723,120529.203164522
2724,140442.942163702
2725,191188.234746664
2726,176244.169284477
2727,144328.570601526
2728,146081.470274157
2729,130878.804304979
2730,137151.646469022
2731,151339.89660692
2732,160971.081111572
2733,122265.370770932
2734,156499.064741988
2735,113818.523077138
2736,139439.273313537
2737,155587.547073603
2738,144189.244185445
2739,133358.802411608
2740,162069.589786428
2741,156583.456556192
2742,152607.161720882
2743,142500.123577031
2744,127558.564310188
2745,161069.93118624
2746,128439.536093311
2747,131996.244508731
2748,126735.064037401
2749,128427.122541337
2750,224891.397035856
2751,146645.935844662
2752,182251.93015345
2753,139502.141939152
2754,88509.8371546736
2755,70403.7042588525
2756,83196.8983162721
2757,151992.79107065
2758,110017.034104042
2759,142025.501773844
2760,138759.369594906
2761,203168.969549167
2762,157332.117172327
2763,297388.976440451
2764,137749.836454878
2765,72976.5081234079
2766,122447.710307115
2767,114786.388313614
2768,143073.849807109
2769,107834.26891275
2770,103276.378936982
2771,137687.363082902
2772,146229.597001233
2773,108679.188408475
2774,137577.043721418
2775,132342.578269162
2776,133428.902281248
2777,112592.360100024
2778,109741.465045901
2779,97581.0005591408
2780,98358.9249657156
2781,93482.9498204083
2782,113458.00650881
2783,120691.124429845
2784,58612.5538613747
2785,138242.186586483
2786,69695.5198915314
2787,150614.217047986
2788,106470.824858754
2789,113546.156200227
2790,62789.7923156223
2791,175152.686299034
2792,86137.4689979096
2793,117213.095733846
2794,95459.8510533332
2795,221438.972483539
2796,110432.394244577
2797,117145.544115197
2798,79066.4052683762
2799,109176.009485603
2800,138422.866889622
2801,170939.264839836
2802,131082.121297272
2803,100104.173632948
2804,82103.7200837525
2805,162147.088485729
2806,137839.852222214
2807,140657.544304874
2808,125267.19035052
2809,148367.583646085
2810,150500.424094313
2811,148191.577540415
2812,143204.650259847
2813,104080.111495813
2814,243664.640445864
2815,154051.778794267
2816,128396.257225179
2817,161347.59047196
2818,125340.289053509
2819,119236.172802856
2820,208641.729216196
2821,289085.090869959
2822,161519.01700484
2823,133286.228475203
2824,136517.670594941
2825,138434.33381248
2826,227870.061256025
2827,210607.05612476
2828,230249.412989422
2829,186775.593625339
2830,220993.22065612
2831,249420.814636584
2832,228932.32357686
2833,222512.486692261
2834,209742.59288311
2835,165198.881836628
2836,152022.204564148
2837,193908.837641773
2838,189788.132572183
2839,213674.660321051
2840,236663.548745086
2841,161140.586904857
2842,163830.16232428
2843,127377.370880135
2844,220212.344739576
2845,204505.054679831
2846,240104.81111448
2847,210858.57050878
2848,278576.044217453
2849,256641.610180634
